MT_196,MT_279,MT_362,MT_208,MT_228,MT_194,MT_220,MT_241,MT_163,MT_216,MT_276,MT_161,MT_191,MT_323,MT_213,MT_218,MT_328,MT_166,MT_314,MT_229,day_of_week,month,day_of_year,total_load
2582375.0,1436034.9999999998,0.0,853025.210084034,640263.1578947369,374258.4745762712,353835.44303797465,304975.3086419753,213186.6359447004,276421.926910299,222993.0693069306,194246.91358024688,218525.1798561151,228909.87804878052,160110.6290672451,142517.95841209832,154762.96296296292,137894.28571428577,146589.88764044945,108228.74806800619,6,7,212,13151449.966126854
2493416.6666666665,1391875.833333333,0.0,822991.596638655,629263.1578947369,344059.3220338983,298050.63291139243,294962.962962963,235894.00921658988,275893.6877076412,194552.97029702953,209030.8641975308,217539.5683453237,200981.09756097558,153752.71149674623,140094.5179584121,141429.62962962964,137703.5164835165,149443.82022471903,103712.51931993815,0,8,213,12594772.979593506
2435583.3333333335,1392975.8333333333,0.0,839773.1092436975,647473.6842105263,350432.20338983054,298531.64556962025,291197.5308641975,233843.31797235017,279524.9169435216,206984.75247524737,209839.50617283946,213460.43165467624,210170.243902439,153073.75271149672,144593.57277882798,147577.77777777775,141776.04395604398,144876.40449438206,106289.02627511593,1,8,214,12656074.795842513
2663374.9999999995,1409409.1666666663,0.0,851974.7899159667,648526.3157894736,349923.7288135594,289645.56962025317,269493.8271604939,237382.48847926265,276352.1594684386,217729.9009900989,213824.07407407407,215971.2230215827,204938.29268292678,153809.11062906723,143347.82608695654,148688.88888888888,136607.14285714287,134140.44943820237,105978.36166924266,2,8,215,12954486.773600405
2711999.9999999995,1407618.3333333335,0.0,868159.6638655462,660736.8421052631,380250.0,358037.9746835443,278098.76543209876,242343.3179723502,285222.5913621263,223306.43564356427,224512.3456790124,226719.42446043165,218810.97560975613,157676.7895878525,133642.72211720233,148148.14814814815,135382.6373626374,137595.50561797761,106848.53168469861,3,8,216,13259277.129394382
2646875.0000000005,1398454.1666666665,0.0,893857.142857143,664421.052631579,383983.0508474576,359240.50632911397,282518.5185185185,241711.9815668203,289308.9700996678,229048.21782178208,219299.38271604938,224748.2014388489,228988.53658536583,162492.40780911062,147973.53497164464,148822.22222222222,139356.5934065934,140792.13483146077,107007.7279752705,4,8,217,13306434.245605467
2440499.9999999995,1399595.8333333335,0.0,882756.3025210083,669368.4210526316,384296.61016949156,309645.56962025317,279382.7160493827,238495.39170506917,293654.4850498339,231362.0792079207,212617.28395061725,224460.43165467627,209269.0243902438,169865.50976138827,147113.42155009447,153659.25925925924,138337.58241758242,139089.88764044954,105734.1576506955,5,8,218,13073261.327420596
2299833.333333333,1364145.833333333,0.0,816117.6470588238,650526.3157894736,382754.2372881356,352151.89873417723,277432.09876543214,227940.09216589862,291378.73754152824,222076.73267326722,207824.07407407407,210978.41726618703,205276.95121951212,156409.97830802595,135240.0756143667,149829.6296296296,137883.29670329674,138960.67415730355,105389.48995363216,6,8,219,12581904.448915998
2689208.333333333,1345680.8333333335,0.0,805680.6722689074,694263.1578947369,370673.7288135594,350822.7848101266,276197.5308641975,283394.00921658985,291215.94684385386,221791.48514851477,206487.65432098767,217841.72661870503,208816.34146341452,160466.37744034707,138344.04536862005,148281.4814814815,137703.5164835165,139943.82022471918,105805.25502318394,0,8,220,13040555.896123923
2732041.6666666665,1452517.5,0.0,836285.7142857144,725263.1578947367,412843.2203389831,375265.82278481015,312691.3580246913,315654.37788018433,302066.4451827243,229258.71287128705,213404.32098765436,214230.21582733808,219622.3170731708,160926.24728850325,146448.01512287333,158644.44444444444,141765.05494505496,144814.60674157314,107510.04636785162,1,8,221,13660690.195913432
2775791.666666667,1470919.1666666667,0.0,889756.3025210083,663789.4736842104,406817.7966101695,374329.1139240506,330086.41975308646,332891.7050691244,303774.0863787375,239544.0594059405,213055.55555555556,218100.7194244604,234424.512195122,162149.6746203904,144718.33648393195,156562.96296296298,136607.14285714287,151134.83146067424,108551.77743431224,2,8,222,13868158.417972503
2946166.666666667,1353877.4999999995,0.0,856487.3949579836,659368.4210526316,412118.64406779665,372367.0886075949,324432.09876543214,339741.93548387097,292684.3853820598,244356.6336633663,223271.6049382716,228956.83453237408,223862.07317073166,169744.03470715834,147905.48204158788,153155.55555555556,135503.84615384619,160376.40449438206,108004.63678516229,3,8,223,13892718.467051562
2951375.0000000005,1336345.8333333326,0.0,889605.0420168069,638894.7368421053,396877.1186440678,361860.7594936709,319481.48148148146,343944.7004608295,296873.75415282394,229542.57425742564,220290.12345679014,234863.3093525179,220852.3170731707,172689.80477223426,144264.65028355384,153666.66666666666,139356.5934065934,148056.17977528094,106673.87944358579,4,8,224,13839792.733130485
2712791.666666667,1352460.0000000002,0.0,876478.9915966389,652842.1052631579,382161.01694915263,375063.2911392405,316432.0987654321,309251.1520737327,298342.19269102986,233294.1584158415,210422.83950617284,237446.04316546762,241939.3902439023,169112.7982646421,145257.08884688086,153837.03703703702,138337.58241758242,153488.76404494385,108030.91190108196,5,8,225,13570044.41030601
2454666.6666666665,1360765.8333333333,0.0,888109.2436974788,634421.0526315789,381449.1525423729,367936.7088607595,312913.5802469136,274728.11059907835,299225.91362126253,231317.9207920791,200759.25925925924,220366.9064748201,232443.5365853658,163917.57049891542,140718.3364839319,157659.25925925927,137872.30769230775,155264.04494382022,108296.75425038641,6,8,226,13134653.429513933
2767375.000000001,1373919.1666666667,0.0,892243.6974789915,656368.4210526316,388987.28813559323,381215.1898734177,320407.4074074074,302622.11981566815,299976.7441860465,229671.0891089108,216425.92592592593,222899.28057553948,222367.0731707318,174785.24945770067,148731.56899810967,162407.40740740736,137681.53846153847,151730.33707865162,108401.85471406493,0,8,227,13728209.351242432
2794583.333333333,1354574.1666666665,0.0,813554.6218487393,631789.4736842104,371542.372881356,354848.10126582277,313086.4197530864,275052.9953917051,290800.6644518273,220487.12871287114,213740.7407407407,231143.8848920863,222387.68292682926,163019.52277657262,139115.31190926276,149377.77777777775,142480.54945054947,150415.7303370786,106621.32921174649,1,8,228,13287763.73590843
2680875.0,1322086.6666666663,0.0,786151.260504202,627526.3157894736,357614.406779661,343987.34177215194,304259.2592592592,235419.35483870967,284179.4019933555,221544.25742574246,209206.79012345677,225669.06474820137,212965.487804878,152108.45986984813,140181.47448015123,146903.70370370368,137352.08791208797,145595.50561797756,105434.31221020091,2,8,229,12907566.696934303
2749791.666666667,1321510.8333333335,0.0,785781.5126050421,642999.9999999999,334563.55932203395,332670.88607594935,300358.02469135803,244804.14746543785,277720.9302325581,226154.7524752474,210728.3950617284,226741.0071942446,216784.87804878043,151340.56399132314,138655.95463137998,146977.77777777778,135459.78021978025,134230.33707865176,105933.5394126739,3,8,230,12955285.766161617
2953374.9999999995,1359212.5000000002,0.0,845529.4117647058,664315.7894736842,353572.0338983051,381860.75949367083,318407.4074074074,241013.82488479262,296395.3488372093,228150.79207920787,220888.88888888888,227784.17266187043,225651.82926829273,160511.93058568327,160204.1587901701,155511.1111111111,139334.61538461538,145876.40449438203,108803.70942812978,4,8,231,13710395.894146016
2972500.0,1381790.0,0.0,948806.7226890754,671105.2631578946,362330.5084745763,374746.83544303797,321666.6666666667,312548.3870967742,299106.3122923588,229844.9504950494,218972.22222222222,240402.8776978417,249191.3414634146,168867.6789587852,165139.88657844995,158525.9259259259,138326.5934065934,155865.16853932576,109562.59659969089,5,8,232,14192079.367442869
2540041.666666667,1344811.6666666665,0.0,866159.6638655461,646842.1052631579,366144.0677966102,357810.1265822785,307160.4938271605,287228.11059907835,284518.2724252492,221618.31683168304,189271.60493827163,223431.65467625894,217958.6585365853,158086.76789587853,146240.07561436674,155140.74074074073,137872.30769230775,144634.83146067435,107145.28593508499,6,8,233,13160433.069016721
2609625.0,1369534.9999999993,0.0,831605.0420168064,637736.8421052631,381148.3050847458,333848.10126582277,303135.8024691357,266122.1198156682,282338.8704318937,225217.32673267316,201200.61728395062,224158.27338129497,210912.43902439022,155036.87635574836,149181.47448015123,147844.44444444447,137659.56043956042,138853.93258426982,110570.32457496134,0,8,234,13054937.276243199
2478333.333333333,1317120.8333333333,0.0,798411.7647058823,629578.947368421,347800.8474576272,346189.87341772154,294222.22222222213,239421.6589861751,272784.0531561462,226504.35643564345,204814.81481481486,236071.9424460431,201500.85365853657,153058.56832971796,149081.2854442344,150666.66666666666,141721.09890109894,133028.08988764053,104777.43431221017,1,8,235,12706899.827761048
2549500.0,1293525.0000000002,0.0,767991.5966386554,628631.5789473683,337555.08474576275,333164.5569620253,293506.1728395061,236373.27188940093,275229.2358803987,215093.16831683155,201503.0864197531,209503.5971223022,195583.90243902433,149449.02386117133,146599.24385633273,151148.14814814815,136585.16483516482,130910.11235955062,104020.09273570323,2,8,236,12499776.810962817
2434208.3333333335,1306687.4999999998,0.0,767394.9579831931,630578.947368421,343360.16949152545,332151.8987341772,301481.48148148146,235732.71889400925,275930.23255813954,217623.06930693059,206858.02469135803,216143.8848920863,201576.58536585365,142991.32321041214,151773.15689981094,147703.70370370368,76812.74725274729,131814.6067415731,104296.75425038638,3,8,237,12355024.69606339
2322374.9999999995,1319073.333333333,0.0,774243.6974789918,621263.1578947369,330576.27118644066,317936.7088607595,304370.37037037034,239725.80645161285,284089.70099667774,220365.84158415833,203314.81481481483,201086.3309352518,198555.24390243902,147702.81995661603,144686.20037807184,143044.4444444444,32264.725274725308,132033.7078651686,104292.11746522412,4,8,238,12110465.53115249
2489166.6666666665,1284643.3333333333,0.0,787252.1008403361,612473.6842105263,332788.1355932204,288974.68354430376,277308.64197530865,269566.82027649775,274006.6445182724,201203.3663366335,198527.77777777778,196230.21582733814,203951.09756097567,153774.40347071583,149618.14744801508,148577.77777777772,30999.56043956047,130022.47191011242,107904.17310664609,5,8,239,12234667.64015311
2287583.3333333335,1269016.6666666663,0.0,772117.6470588236,617789.4736842106,302957.62711864413,275151.8987341772,280629.6296296296,251596.77419354836,277960.1328903655,212921.78217821772,184669.75308641978,194870.50359712227,217256.21951219515,148338.39479392619,136153.11909262757,146622.22222222216,30252.197802197836,131870.786516854,107149.92272024727,6,8,240,11862192.584017185
2431541.6666666665,1273057.4999999998,0.0,752579.8319327733,608157.8947368421,321779.66101694916,282708.86075949366,262333.3333333333,265297.2350230415,273544.85049833887,211607.42574257415,194598.76543209876,201906.47482014386,191848.78048780488,143644.25162689804,145534.9716446125,146370.3703703704,30780.219780219813,127938.20224719103,105851.62287480681,0,8,241,11973614.107970405
2509625.0,1359734.9999999998,0.0,758411.7647058823,645315.7894736842,341652.5423728814,289658.2278481013,262888.8888888888,237076.03686635947,277588.0398671097,216845.64356435632,199314.8148148148,202561.15107913665,194749.14634146343,149733.18872017355,149527.41020793948,140733.33333333334,29417.032967033,126876.40449438202,106434.31221020092,1,8,242,12287281.402963994
2334416.6666666665,1318364.1666666667,0.0,760394.957983193,646157.894736842,372076.27118644066,298215.1898734177,266962.962962963,240981.56682027652,279342.1926910299,210517.62376237605,203015.43209876548,205223.0215827338,189718.0487804878,150973.96963123642,153298.67674858225,146355.55555555556,27524.94505494509,128494.38202247191,107803.70942812985,2,8,243,12156038.742880862
2300541.6666666665,1326719.9999999998,0.0,764504.2016806722,636421.0526315789,367800.8474576271,291455.69620253163,256716.04938271604,238707.3732718894,278372.09302325576,206723.46534653447,208577.1604938272,207330.93525179854,187103.5365853659,151652.92841648593,143088.8468809074,136088.88888888888,30295.38461538465,129775.28089887642,109120.55641421948,3,9,244,12040029.664938234
2287750.0,1304147.5,0.0,728697.4789915967,621157.8947368421,377618.64406779665,299759.49367088603,260358.02469135798,243672.81105990786,276863.7873754153,212153.26732673252,205935.1851851852,209230.21582733808,190286.21951219515,150331.88720173537,146340.26465028359,131733.33333333328,33221.208791208825,126752.80898876402,109165.37867078828,4,9,245,11973799.77494017
2347208.3333333335,1357762.5000000005,0.0,754781.5126050421,631684.2105263157,362415.2542372882,294936.7088607595,260407.40740740736,292258.06451612903,266049.8338870432,200624.85148514833,197459.87654320986,207064.7482014388,186959.63414634153,152800.43383947937,150508.50661625707,136533.33333333328,48528.35164835169,129106.74157303371,108837.71251931996,5,9,246,12206482.788878974
2136625.0000000005,1314226.6666666665,0.0,723848.7394957984,615578.947368421,358665.2542372882,283696.2025316456,257925.92592592587,257755.7603686636,269654.4850498339,202354.1584158414,189546.29629629626,202640.28776978416,189132.80487804883,144700.65075921908,148858.22306238182,134622.2222222222,60921.31868131873,127056.17977528088,108772.7975270479,6,9,247,11710418.245732361
2419541.666666667,1295055.0000000002,0.0,731327.7310924372,627210.5263157896,343860.1694915255,288202.5316455696,260333.3333333333,246811.05990783407,263079.7342192691,211335.3465346534,194040.1234567901,204122.30215827338,188907.19512195123,148156.18221258136,142890.35916824196,130792.59259259254,64328.90109890113,123623.59550561792,109290.57187017004,0,9,248,11980624.513691055
2628958.333333333,1334940.8333333333,0.0,753403.3613445379,719526.3157894737,369881.3559322034,302582.2784810127,281518.5185185185,235311.0599078341,274681.0631229236,226359.30693069298,206601.85185185188,205381.29496402878,190496.58536585365,142913.23210412147,147531.190926276,137318.51851851848,83245.49450549451,127859.55056179776,110513.1375579598,1,9,249,12568146.94766536
