platform_adi,kitle_fonlamasi_turu,kategori,fon_sekli,proje_sahibi_cinsiyet,kac_proje_destekledi,kac_projeye_abone,kac_projenin_sahibi,kac_proje_takiminda,konum,bolge,yil,gun_sayisi,tanitim_videosu,video_uzunlugu,gorsel_sayisi,sss,guncellemeler,yorumlar,destekci_sayisi,odul_sayisi,ekip_kisi_sayisi,web_sitesi,sosyal_medya,sm_sayisi,sm_takipci,etiket_sayisi,icerik_kelime_sayisi,hedef_miktari,basari_durumu
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,60,var,66,6,0,0,0,1,9,1,yok,yok,0,0,3,504,5500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2018,60,yok,0,0,0,0,0,1,8,4,yok,var,2,16,5,423,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,35,var,40,5,0,0,0,3,7,3,yok,var,1,2300,2,316,12000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,giresun,karadeniz,2019,60,var,71,3,0,0,0,1,7,1,yok,yok,0,0,5,149,2000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,3,0,eskişehir,iç anadolu,2018,60,yok,0,3,0,0,0,1,9,1,yok,var,2,1019,5,487,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,çorum,karadeniz,2018,45,var,110,13,0,0,0,2,9,2,yok,var,2,13,0,263,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,3,0,1,0,istanbul,marmara,2019,118,yok,0,11,0,0,0,7,9,2,var,var,4,105,0,592,8950,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2020,30,yok,0,1,0,0,0,4,6,1,yok,var,1,500,0,610,50000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,antep,güneydoğu,2019,60,var,51,7,0,0,0,3,8,1,yok,yok,0,0,0,232,7500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,1,0,1,0,istanbul,marmara,2017,10,yok,0,4,0,0,0,1,6,1,yok,var,2,650,5,203,1700,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2018,60,yok,0,6,0,0,0,4,8,2,var,var,1,3121,0,1052,40000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,59,var,79,0,3,0,0,3,5,2,yok,var,2,31,0,453,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,3,0,1,0,istanbul,marmara,2019,60,yok,0,11,0,0,0,7,9,2,var,var,4,58,0,592,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,1,belirsiz,belirsiz,2017,60,yok,0,2,0,0,0,4,5,1,yok,yok,0,0,0,120,100000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2020,69,var,51,2,0,2,0,1,6,1,yok,yok,0,0,0,385,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,0,yok,0,1,0,0,0,3,7,2,yok,var,2,110,5,493,22000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,20,yok,0,1,0,0,0,3,9,1,var,var,3,989,5,370,13500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,muğla,ege,2020,60,var,356,7,0,0,0,5,8,3,yok,yok,0,0,0,641,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,izmir,ege,2019,60,var,56,0,0,0,0,1,7,1,yok,yok,0,0,0,158,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,kayseri,iç anadolu,2020,30,yok,0,1,0,0,0,2,7,2,yok,yok,0,0,0,618,7500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,45,yok,0,0,0,0,0,1,7,1,yok,yok,0,0,5,214,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,48,var,120,6,0,0,0,7,9,2,var,var,3,679,4,301,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,adana,akdeniz,2015,30,yok,0,9,0,0,0,0,6,1,yok,var,1,167,0,179,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,77,9,0,0,0,0,8,1,yok,yok,0,0,0,294,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,afyon,ege,2015,30,yok,0,5,0,0,0,1,8,1,yok,yok,0,0,0,346,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2016,30,yok,0,5,0,0,0,2,9,1,yok,var,2,5055,5,326,26500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2019,30,yok,0,3,0,0,0,0,5,1,yok,yok,0,0,0,258,4500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,30,var,35,3,0,0,0,0,7,1,yok,var,1,401,0,193,14000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,2,0,uşak,ege,2020,30,var,57,2,1,0,0,2,8,1,yok,var,1,983,5,194,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2020,60,var,166,2,0,0,0,0,7,2,yok,var,1,9309,3,574,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,60,var,129,1,0,1,0,0,7,1,yok,yok,0,0,0,537,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,34,yok,0,5,0,0,0,1,5,1,yok,yok,0,0,0,316,48500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2019,60,var,159,1,0,0,0,0,5,1,yok,yok,0,0,5,474,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2019,35,var,30,5,0,0,0,1,9,1,yok,var,1,210,0,1560,30880,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,43,2,0,0,0,0,6,1,yok,yok,0,0,0,129,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,adana,akdeniz,2018,60,yok,0,2,0,1,0,0,6,2,yok,yok,0,0,2,228,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2020,60,var,98,6,0,0,0,0,8,7,yok,yok,0,0,0,501,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,24,yok,0,0,0,1,0,0,9,1,yok,yok,0,0,0,268,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2015,60,yok,0,7,0,0,0,0,5,2,yok,yok,0,0,0,349,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2019,57,var,88,0,0,0,0,0,6,1,yok,yok,0,0,0,320,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,60,yok,0,7,0,0,0,0,7,1,yok,yok,0,0,0,230,8000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,40,yok,0,1,0,0,0,0,8,3,yok,var,2,921,5,804,5500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,yok,0,1,0,0,0,2,6,3,yok,var,2,162,5,1499,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,mersin,akdeniz,2019,30,var,22,1,0,0,0,0,9,2,yok,var,2,34,5,375,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2016,60,var,64,11,0,0,0,0,5,1,yok,yok,0,0,0,392,2500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2019,30,var,55,3,0,0,0,0,6,1,var,var,1,1794,5,224,6000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,izmir,ege,2018,60,var,62,2,0,0,0,0,7,2,yok,yok,0,0,0,505,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2018,60,yok,0,1,0,0,0,0,9,1,yok,var,1,745,1,778,40000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2017,60,yok,0,2,0,0,0,1,5,1,yok,yok,0,0,0,120,6200,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,1,0,1,0,zonguldak,karadeniz,2014,60,yok,0,3,0,0,0,0,6,1,yok,yok,0,0,0,686,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2016,60,var,158,3,0,0,0,1,9,1,yok,yok,0,0,0,402,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,162,10,0,0,0,0,6,2,yok,var,2,134,5,261,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,60,yok,0,2,0,0,0,0,6,1,yok,yok,0,0,0,566,9500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2019,50,var,274,2,0,0,0,2,7,1,var,var,1,4,5,546,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,239,4,0,0,0,6,8,1,yok,var,3,510,5,717,60000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2019,30,var,124,3,0,0,0,1,9,1,yok,yok,0,0,0,646,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,kayseri,iç anadolu,2019,60,var,293,14,0,0,0,0,6,1,yok,yok,0,0,0,283,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,eskişehir,iç anadolu,2020,40,var,45,3,0,0,0,0,5,1,yok,yok,0,0,0,137,8000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,diyarbakır,güneydoğu,2020,60,var,42,6,3,2,0,0,9,1,yok,yok,0,0,0,652,100000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,34,yok,0,6,0,0,0,0,6,1,yok,yok,0,0,0,280,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,60,var,153,13,0,0,0,2,6,1,yok,yok,0,0,0,187,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,eskişehir,iç anadolu,2015,14,yok,0,23,0,0,0,0,6,1,yok,yok,0,0,0,573,2250,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2018,60,yok,0,5,0,0,0,0,5,1,yok,var,1,4972,0,331,2000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,50,var,17,1,0,0,0,0,6,1,yok,var,1,124,0,59,3500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,mardin,güneydoğu,2018,60,var,41,3,0,0,0,1,8,1,yok,var,2,801,3,265,10500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,yok,0,2,0,0,0,0,8,1,var,yok,0,0,1,367,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,diyarbakır,güneydoğu,2017,60,var,63,4,0,0,0,1,6,9,yok,var,1,1,0,309,15000,başarısız
fongogo,ödül,yayıncılık,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2015,60,yok,0,10,0,0,0,0,11,1,yok,yok,0,0,0,851,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,urfa,güneydoğu,2015,60,var,96,4,0,0,0,0,5,1,yok,yok,0,0,0,202,7000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2019,60,var,43,2,0,0,0,0,6,1,yok,yok,0,0,5,128,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2017,30,yok,0,0,0,0,0,0,5,2,yok,yok,0,0,5,201,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2016,60,yok,0,5,0,0,0,0,5,2,yok,yok,0,0,0,657,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,samsun,karadeniz,2015,60,yok,0,29,0,0,0,1,6,1,yok,yok,0,0,0,713,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,1,0,1,0,ankara,iç anadolu,2014,60,var,48,0,0,0,0,2,7,1,yok,yok,0,0,0,0,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2019,20,var,284,11,0,0,0,0,6,2,yok,yok,0,0,5,297,1000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2015,60,yok,0,0,0,0,0,1,5,1,yok,yok,0,0,0,251,7000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,227,0,1,1,1,1,9,1,var,var,1,1011,4,476,100000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2016,45,var,77,47,0,0,0,0,9,3,yok,var,2,414,5,1012,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,çorum,karadeniz,2019,32,var,328,26,0,0,0,0,9,1,var,yok,0,0,1,435,12000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2018,27,yok,0,2,0,0,0,2,7,3,yok,yok,0,0,3,644,16000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,1,0,istanbul,marmara,2018,60,var,163,4,0,0,0,3,7,3,yok,yok,0,0,2,401,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,sinop,karadeniz,2017,40,yok,0,5,0,0,0,0,7,1,yok,var,2,729,0,220,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2018,60,yok,0,0,0,0,0,0,4,1,yok,yok,0,0,0,63,1000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,elazığ,doğu,2018,60,yok,0,2,0,0,0,0,9,1,yok,var,2,138,0,410,7000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,30,var,52,0,0,0,0,0,7,5,yok,yok,0,0,5,522,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2019,36,var,223,11,0,2,0,0,5,2,yok,yok,0,0,5,160,2000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,denizli,ege,2018,30,var,91,5,0,0,0,1,9,1,yok,var,2,4317,5,238,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,45,var,70,1,0,0,0,0,8,5,yok,var,1,50,2,588,16000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,ankara,iç anadolu,2016,60,yok,0,4,0,0,0,1,6,2,var,var,1,59,0,395,50000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,trabzon,karadeniz,2018,60,yok,0,6,0,0,0,0,5,1,yok,yok,0,0,5,448,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2016,60,yok,0,11,0,0,0,1,8,2,var,var,3,17,2,744,60000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2019,30,yok,0,2,0,0,0,0,9,1,yok,yok,0,0,2,125,8000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,mardin,güneydoğu,2018,45,var,76,0,0,0,0,0,3,1,yok,yok,0,0,0,247,29900,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,30,yok,0,2,0,0,0,1,8,1,var,yok,0,0,5,245,4000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2020,45,var,62,2,1,0,0,0,4,1,yok,yok,0,0,0,203,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,edirne,marmara,2020,44,var,51,6,0,0,0,0,7,1,yok,var,2,15,5,216,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,45,var,336,0,0,0,0,1,7,1,yok,yok,0,0,0,584,60000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,45,yok,0,1,0,0,0,0,9,3,yok,yok,0,0,5,359,2500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,88,1,0,0,0,0,7,1,yok,yok,0,0,0,211,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,bursa,marmara,2019,59,yok,0,2,0,0,0,0,9,5,yok,yok,0,0,0,339,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,30,var,84,11,0,0,0,3,4,1,yok,var,3,4910,0,189,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,konya,iç anadolu,2020,60,var,60,3,0,0,0,0,5,2,yok,yok,0,0,0,339,18000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,lefkoşa,,2018,30,var,61,5,0,5,0,1,9,3,var,var,1,29,5,629,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,izmir,ege,2015,60,yok,0,16,0,0,0,0,10,1,yok,var,1,5,0,941,50000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,ısparta,akdeniz,2018,60,yok,0,3,0,0,0,0,6,1,var,yok,0,0,5,356,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,edirne,marmara,2020,60,var,179,1,1,0,0,2,4,1,yok,yok,0,0,0,558,50000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,2,0,ankara,iç anadolu,2019,60,var,110,2,0,0,0,0,6,1,yok,var,2,467,5,552,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,46,var,158,0,0,0,0,2,7,2,yok,yok,0,0,0,455,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,50,yok,0,10,1,0,0,2,7,2,yok,var,1,2432,0,489,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2020,60,yok,0,0,1,0,0,0,9,1,yok,var,1,152,0,423,35000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,ısparta,akdeniz,2020,30,var,51,2,0,0,0,0,9,1,yok,var,3,292,0,269,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,yok,0,1,0,0,0,0,9,1,yok,yok,0,0,5,298,20000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,yok,0,2,1,0,0,0,9,1,yok,var,1,10,4,291,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,2,0,ankara,iç anadolu,2020,20,var,57,2,1,0,0,0,8,1,yok,var,1,1023,5,195,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2015,60,var,48,2,0,0,0,0,4,1,yok,var,1,445,0,505,2500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,3,0,kocaeli,marmara,2019,60,var,61,6,0,0,0,0,6,1,yok,yok,0,0,5,923,7000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2020,60,yok,0,1,0,5,1,0,5,1,yok,yok,0,0,4,340,30000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,50,var,42,2,1,0,0,0,6,1,var,var,2,48,1,179,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,nevşehir,iç anadolu,2018,60,yok,0,1,0,0,0,0,4,1,yok,var,1,12900,3,358,7500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,60,var,110,5,1,0,0,2,8,1,yok,var,1,10,1,564,12000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2021,60,yok,0,2,0,0,0,2,5,1,yok,yok,0,0,0,120,75000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,1,0,istanbul,marmara,2016,50,var,58,4,0,0,0,0,5,2,yok,yok,0,0,0,221,2550,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2020,30,var,70,2,1,0,0,0,4,1,var,var,3,221,5,411,50000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,ankara,iç anadolu,2018,60,yok,0,3,0,0,0,0,8,1,var,yok,0,0,5,163,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,diyarbakır,güneydoğu,2017,30,var,91,5,0,0,0,0,6,2,yok,yok,0,0,0,154,8500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,aydın,ege,2019,40,var,57,0,0,0,0,0,9,1,yok,yok,0,0,4,111,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,kocaeli,marmara,2019,45,yok,0,1,0,0,0,0,9,2,yok,yok,0,0,1,406,12500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,1,0,ankara,iç anadolu,2019,60,var,91,3,0,1,0,3,9,4,var,var,1,370,5,1376,32000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,mersin,akdeniz,2019,60,var,46,0,0,0,0,0,8,1,var,var,2,121,5,63,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,129,7,0,0,0,0,9,4,var,yok,0,0,1,368,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,2,0,eskişehir,iç anadolu,2019,45,var,41,5,0,0,0,0,7,3,yok,var,2,773,5,555,15000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,2,0,istanbul,marmara,2020,35,var,188,1,0,0,0,0,5,1,yok,var,1,77,5,172,4000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,40,yok,0,0,0,0,0,0,6,1,yok,var,1,923,1,179,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2018,45,yok,0,2,0,0,0,0,6,1,yok,yok,0,0,0,189,7000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2018,30,yok,0,2,0,0,0,0,6,1,yok,yok,0,0,0,137,3000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,istanbul,marmara,2019,60,var,52,2,0,0,0,2,9,1,yok,var,2,500,4,338,11000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,kadın,0,0,1,0,istanbul,marmara,2016,60,var,54,14,0,0,0,0,6,1,yok,yok,0,0,0,647,10000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,belirsiz,0,0,1,0,diyarbakır,güneydoğu,2019,35,yok,0,0,0,0,0,0,6,1,yok,yok,0,0,5,133,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,1,0,3,0,istanbul,marmara,2019,60,yok,0,4,0,0,0,0,9,1,yok,var,2,105,5,1077,35000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,0,antalya,akdeniz,2019,20,yok,0,0,0,0,0,0,4,2,yok,yok,0,0,5,308,4000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,erkek,0,0,1,1,belirsiz,belirsiz,2018,60,yok,0,2,0,0,0,1,5,1,yok,yok,0,0,0,120,20000,başarısız
fongogo,ödül,gıda-yeme-içme,hepsi kalsın,erkek,0,0,1,0,istanbul,marmara,2020,12,var,11,6,0,0,0,73,3,2,yok,var,2,1013,0,280,10000,başarılı
